t,popsize,poptype,poplocation
1374.34,6.37016,N1,Lumen
1374.4,5.39976e+07,N0,Wall
1374.4,6.46546e+06,N1,Wall
1374.4,6.12766e+07,N0,Lumen
1374.4,6.36888,N1,Lumen
1374.45,5.39962e+07,N0,Wall
1374.45,6.46662e+06,N1,Wall
1374.45,6.12766e+07,N0,Lumen
1374.45,6.3676,N1,Lumen
1374.51,5.39949e+07,N0,Wall
1374.51,6.46778e+06,N1,Wall
1374.51,6.12766e+07,N0,Lumen
1374.51,6.36633,N1,Lumen
1374.56,5.39936e+07,N0,Wall
1374.56,6.46893e+06,N1,Wall
1374.56,6.12766e+07,N0,Lumen
1374.56,6.36505,N1,Lumen
1374.61,5.39923e+07,N0,Wall
1374.61,6.47009e+06,N1,Wall
1374.61,6.12766e+07,N0,Lumen
1374.61,6.36377,N1,Lumen
1374.67,5.3991e+07,N0,Wall
1374.67,6.47125e+06,N1,Wall
1374.67,6.12766e+07,N0,Lumen
1374.67,6.3625,N1,Lumen
1374.72,5.39897e+07,N0,Wall
1374.72,6.4724e+06,N1,Wall
1374.72,6.12766e+07,N0,Lumen
1374.72,6.36122,N1,Lumen
1374.78,5.39884e+07,N0,Wall
1374.78,6.47356e+06,N1,Wall
1374.78,6.12766e+07,N0,Lumen
1374.78,6.35995,N1,Lumen
1374.83,5.39871e+07,N0,Wall
1374.83,6.47471e+06,N1,Wall
1374.83,6.12766e+07,N0,Lumen
1374.83,6.35867,N1,Lumen
1374.89,5.39858e+07,N0,Wall
1374.89,6.47587e+06,N1,Wall
1374.89,6.12766e+07,N0,Lumen
1374.89,6.3574,N1,Lumen
1374.94,5.39844e+07,N0,Wall
1374.94,6.47703e+06,N1,Wall
1374.94,6.12766e+07,N0,Lumen
1374.94,6.35613,N1,Lumen
1374.99,5.39831e+07,N0,Wall
1374.99,6.47818e+06,N1,Wall
1374.99,6.12766e+07,N0,Lumen
1374.99,6.35485,N1,Lumen
1375.05,5.39818e+07,N0,Wall
1375.05,6.47934e+06,N1,Wall
1375.05,6.12766e+07,N0,Lumen
1375.05,6.35358,N1,Lumen
1375.1,5.39805e+07,N0,Wall
1375.1,6.48049e+06,N1,Wall
1375.1,6.12766e+07,N0,Lumen
1375.1,6.35231,N1,Lumen
1375.16,5.39792e+07,N0,Wall
1375.16,6.48165e+06,N1,Wall
1375.16,6.12766e+07,N0,Lumen
1375.16,6.35104,N1,Lumen
1375.21,5.39779e+07,N0,Wall
1375.21,6.48281e+06,N1,Wall
1375.21,6.12766e+07,N0,Lumen
1375.21,6.34977,N1,Lumen
1375.26,5.39766e+07,N0,Wall
1375.26,6.48396e+06,N1,Wall
1375.26,6.12766e+07,N0,Lumen
1375.26,6.3485,N1,Lumen
1375.32,5.39753e+07,N0,Wall
1375.32,6.48512e+06,N1,Wall
1375.32,6.12766e+07,N0,Lumen
1375.32,6.34723,N1,Lumen
1375.37,5.3974e+07,N0,Wall
1375.37,6.48627e+06,N1,Wall
1375.37,6.12766e+07,N0,Lumen
1375.37,6.34596,N1,Lumen
1375.43,5.39726e+07,N0,Wall
1375.43,6.48743e+06,N1,Wall
1375.43,6.12766e+07,N0,Lumen
1375.43,6.34469,N1,Lumen
1375.48,5.39713e+07,N0,Wall
1375.48,6.48858e+06,N1,Wall
1375.48,6.12766e+07,N0,Lumen
1375.48,6.34342,N1,Lumen
1375.53,5.397e+07,N0,Wall
1375.53,6.48974e+06,N1,Wall
1375.53,6.12766e+07,N0,Lumen
1375.53,6.34216,N1,Lumen
1375.59,5.39687e+07,N0,Wall
1375.59,6.4909e+06,N1,Wall
1375.59,6.12766e+07,N0,Lumen
1375.59,6.34089,N1,Lumen
1375.64,5.39674e+07,N0,Wall
1375.64,6.49205e+06,N1,Wall
1375.64,6.12766e+07,N0,Lumen
1375.64,6.33962,N1,Lumen
1375.7,5.39661e+07,N0,Wall
1375.7,6.49321e+06,N1,Wall
1375.7,6.12766e+07,N0,Lumen
1375.7,6.33836,N1,Lumen
1375.75,5.39648e+07,N0,Wall
1375.75,6.49436e+06,N1,Wall
1375.75,6.12766e+07,N0,Lumen
1375.75,6.33709,N1,Lumen
1375.8,5.39635e+07,N0,Wall
1375.8,6.49552e+06,N1,Wall
1375.8,6.12766e+07,N0,Lumen
1375.8,6.33583,N1,Lumen
1375.86,5.39622e+07,N0,Wall
1375.86,6.49667e+06,N1,Wall
1375.86,6.12766e+07,N0,Lumen
1375.86,6.33456,N1,Lumen
1375.91,5.39609e+07,N0,Wall
1375.91,6.49783e+06,N1,Wall
1375.91,6.12766e+07,N0,Lumen
1375.91,6.3333,N1,Lumen
1375.97,5.39595e+07,N0,Wall
1375.97,6.49898e+06,N1,Wall
1375.97,6.12766e+07,N0,Lumen
1375.97,6.33204,N1,Lumen
1376.02,5.39582e+07,N0,Wall
1376.02,6.50014e+06,N1,Wall
1376.02,6.12766e+07,N0,Lumen
1376.02,6.33078,N1,Lumen
1376.07,5.39569e+07,N0,Wall
1376.07,6.50129e+06,N1,Wall
1376.07,6.12766e+07,N0,Lumen
1376.07,6.32951,N1,Lumen
1376.13,5.39556e+07,N0,Wall
1376.13,6.50245e+06,N1,Wall
1376.13,6.12766e+07,N0,Lumen
1376.13,6.32825,N1,Lumen
1376.18,5.39543e+07,N0,Wall
1376.18,6.5036e+06,N1,Wall
1376.18,6.12766e+07,N0,Lumen
1376.18,6.32699,N1,Lumen
1376.23,5.3953e+07,N0,Wall
1376.23,6.50476e+06,N1,Wall
1376.23,6.12766e+07,N0,Lumen
1376.23,6.32573,N1,Lumen
1376.29,5.39517e+07,N0,Wall
1376.29,6.50591e+06,N1,Wall
1376.29,6.12766e+07,N0,Lumen
1376.29,6.32447,N1,Lumen
1376.34,5.39504e+07,N0,Wall
1376.34,6.50707e+06,N1,Wall
1376.34,6.12766e+07,N0,Lumen
1376.34,6.32321,N1,Lumen
1376.4,5.39491e+07,N0,Wall
1376.4,6.50822e+06,N1,Wall
1376.4,6.12766e+07,N0,Lumen
1376.4,6.32195,N1,Lumen
1376.45,5.39478e+07,N0,Wall
1376.45,6.50938e+06,N1,Wall
1376.45,6.12766e+07,N0,Lumen
1376.45,6.32069,N1,Lumen
1376.5,5.39465e+07,N0,Wall
1376.5,6.51053e+06,N1,Wall
1376.5,6.12766e+07,N0,Lumen
1376.5,6.31944,N1,Lumen
1376.56,5.39451e+07,N0,Wall
1376.56,6.51169e+06,N1,Wall
1376.56,6.12766e+07,N0,Lumen
1376.56,6.31818,N1,Lumen
1376.61,5.39438e+07,N0,Wall
1376.61,6.51284e+06,N1,Wall
1376.61,6.12766e+07,N0,Lumen
1376.61,6.31692,N1,Lumen
1376.67,5.39425e+07,N0,Wall
1376.67,6.514e+06,N1,Wall
1376.67,6.12766e+07,N0,Lumen
1376.67,6.31567,N1,Lumen
1376.72,5.39412e+07,N0,Wall
1376.72,6.51515e+06,N1,Wall
1376.72,6.12766e+07,N0,Lumen
1376.72,6.31441,N1,Lumen
1376.77,5.39399e+07,N0,Wall
1376.77,6.51631e+06,N1,Wall
1376.77,6.12766e+07,N0,Lumen
1376.77,6.31316,N1,Lumen
1376.83,5.39386e+07,N0,Wall
1376.83,6.51746e+06,N1,Wall
1376.83,6.12766e+07,N0,Lumen
1376.83,6.3119,N1,Lumen
1376.88,5.39373e+07,N0,Wall
1376.88,6.51862e+06,N1,Wall
1376.88,6.12766e+07,N0,Lumen
1376.88,6.31065,N1,Lumen
1376.94,5.3936e+07,N0,Wall
1376.94,6.51977e+06,N1,Wall
1376.94,6.12766e+07,N0,Lumen
1376.94,6.30939,N1,Lumen
1376.99,5.39347e+07,N0,Wall
1376.99,6.52093e+06,N1,Wall
1376.99,6.12766e+07,N0,Lumen
1376.99,6.30814,N1,Lumen
1377.04,5.39334e+07,N0,Wall
1377.04,6.52208e+06,N1,Wall
1377.04,6.12766e+07,N0,Lumen
1377.04,6.30689,N1,Lumen
1377.1,5.39321e+07,N0,Wall
1377.1,6.52323e+06,N1,Wall
1377.1,6.12766e+07,N0,Lumen
1377.1,6.30563,N1,Lumen
1377.15,5.39307e+07,N0,Wall
1377.15,6.52439e+06,N1,Wall
1377.15,6.12766e+07,N0,Lumen
1377.15,6.30438,N1,Lumen
1377.2,5.39294e+07,N0,Wall
1377.2,6.52554e+06,N1,Wall
1377.2,6.12766e+07,N0,Lumen
1377.2,6.30313,N1,Lumen
1377.26,5.39281e+07,N0,Wall
1377.26,6.5267e+06,N1,Wall
1377.26,6.12766e+07,N0,Lumen
1377.26,6.30188,N1,Lumen
1377.31,5.39268e+07,N0,Wall
1377.31,6.52785e+06,N1,Wall
1377.31,6.12766e+07,N0,Lumen
1377.31,6.30063,N1,Lumen
1377.37,5.39255e+07,N0,Wall
1377.37,6.52901e+06,N1,Wall
1377.37,6.12766e+07,N0,Lumen
1377.37,6.29938,N1,Lumen
1377.42,5.39242e+07,N0,Wall
1377.42,6.53016e+06,N1,Wall
1377.42,6.12766e+07,N0,Lumen
1377.42,6.29813,N1,Lumen
1377.47,5.39229e+07,N0,Wall
1377.47,6.53131e+06,N1,Wall
1377.47,6.12766e+07,N0,Lumen
1377.47,6.29688,N1,Lumen
1377.53,5.39216e+07,N0,Wall
1377.53,6.53247e+06,N1,Wall
1377.53,6.12766e+07,N0,Lumen
1377.53,6.29564,N1,Lumen
1377.58,5.39203e+07,N0,Wall
1377.58,6.53362e+06,N1,Wall
1377.58,6.12766e+07,N0,Lumen
1377.58,6.29439,N1,Lumen
1377.63,5.3919e+07,N0,Wall
1377.63,6.53478e+06,N1,Wall
1377.63,6.12766e+07,N0,Lumen
1377.63,6.29314,N1,Lumen
1377.69,5.39177e+07,N0,Wall
1377.69,6.53593e+06,N1,Wall
1377.69,6.12766e+07,N0,Lumen
1377.69,6.2919,N1,Lumen
1377.74,5.39164e+07,N0,Wall
1377.74,6.53708e+06,N1,Wall
1377.74,6.12766e+07,N0,Lumen
1377.74,6.29065,N1,Lumen
1377.8,5.3915e+07,N0,Wall
1377.8,6.53824e+06,N1,Wall
1377.8,6.12766e+07,N0,Lumen
1377.8,6.2894,N1,Lumen
1377.85,5.39137e+07,N0,Wall
1377.85,6.53939e+06,N1,Wall
1377.85,6.12766e+07,N0,Lumen
1377.85,6.28816,N1,Lumen
1377.9,5.39124e+07,N0,Wall
1377.9,6.54055e+06,N1,Wall
1377.9,6.12766e+07,N0,Lumen
1377.9,6.28691,N1,Lumen
1377.96,5.39111e+07,N0,Wall
1377.96,6.5417e+06,N1,Wall
1377.96,6.12766e+07,N0,Lumen
1377.96,6.28567,N1,Lumen
1378.01,5.39098e+07,N0,Wall
1378.01,6.54285e+06,N1,Wall
1378.01,6.12766e+07,N0,Lumen
1378.01,6.28443,N1,Lumen
1378.06,5.39085e+07,N0,Wall
1378.06,6.54401e+06,N1,Wall
1378.06,6.12766e+07,N0,Lumen
1378.06,6.28318,N1,Lumen
1378.12,5.39072e+07,N0,Wall
1378.12,6.54516e+06,N1,Wall
1378.12,6.12766e+07,N0,Lumen
1378.12,6.28194,N1,Lumen
1378.17,5.39059e+07,N0,Wall
1378.17,6.54631e+06,N1,Wall
1378.17,6.12766e+07,N0,Lumen
1378.17,6.2807,N1,Lumen
1378.23,5.39046e+07,N0,Wall
1378.23,6.54747e+06,N1,Wall
1378.23,6.12766e+07,N0,Lumen
1378.23,6.27946,N1,Lumen
1378.28,5.39033e+07,N0,Wall
1378.28,6.54862e+06,N1,Wall
1378.28,6.12766e+07,N0,Lumen
1378.28,6.27822,N1,Lumen
1378.33,5.3902e+07,N0,Wall
1378.33,6.54978e+06,N1,Wall
1378.33,6.12766e+07,N0,Lumen
1378.33,6.27698,N1,Lumen
1378.39,5.39007e+07,N0,Wall
1378.39,6.55093e+06,N1,Wall
1378.39,6.12766e+07,N0,Lumen
1378.39,6.27574,N1,Lumen
1378.44,5.38993e+07,N0,Wall
1378.44,6.55208e+06,N1,Wall
1378.44,6.12766e+07,N0,Lumen
1378.44,6.2745,N1,Lumen
1378.49,5.3898e+07,N0,Wall
1378.49,6.55324e+06,N1,Wall
1378.49,6.12766e+07,N0,Lumen
1378.49,6.27326,N1,Lumen
1378.55,5.38967e+07,N0,Wall
1378.55,6.55439e+06,N1,Wall
1378.55,6.12766e+07,N0,Lumen
1378.55,6.27202,N1,Lumen
1378.6,5.38954e+07,N0,Wall
1378.6,6.55554e+06,N1,Wall
1378.6,6.12766e+07,N0,Lumen
1378.6,6.27078,N1,Lumen
1378.65,5.38941e+07,N0,Wall
1378.65,6.5567e+06,N1,Wall
1378.65,6.12766e+07,N0,Lumen
1378.65,6.26955,N1,Lumen
1378.71,5.38928e+07,N0,Wall
1378.71,6.55785e+06,N1,Wall
1378.71,6.12766e+07,N0,Lumen
1378.71,6.26831,N1,Lumen
1378.76,5.38915e+07,N0,Wall
1378.76,6.559e+06,N1,Wall
1378.76,6.12766e+07,N0,Lumen
1378.76,6.26707,N1,Lumen
1378.82,5.38902e+07,N0,Wall
1378.82,6.56016e+06,N1,Wall
1378.82,6.12766e+07,N0,Lumen
1378.82,6.26584,N1,Lumen
1378.87,5.38889e+07,N0,Wall
1378.87,6.56131e+06,N1,Wall
1378.87,6.12766e+07,N0,Lumen
1378.87,6.2646,N1,Lumen
1378.92,5.38876e+07,N0,Wall
1378.92,6.56246e+06,N1,Wall
1378.92,6.12766e+07,N0,Lumen
1378.92,6.26337,N1,Lumen
1378.98,5.38863e+07,N0,Wall
1378.98,6.56362e+06,N1,Wall
1378.98,6.12766e+07,N0,Lumen
1378.98,6.26213,N1,Lumen
1379.03,5.3885e+07,N0,Wall
1379.03,6.56477e+06,N1,Wall
1379.03,6.12766e+07,N0,Lumen
1379.03,6.2609,N1,Lumen
1379.08,5.38837e+07,N0,Wall
1379.08,6.56592e+06,N1,Wall
1379.08,6.12766e+07,N0,Lumen
1379.08,6.25967,N1,Lumen
1379.14,5.38823e+07,N0,Wall
1379.14,6.56707e+06,N1,Wall
1379.14,6.12766e+07,N0,Lumen
1379.14,6.25843,N1,Lumen
1379.19,5.3881e+07,N0,Wall
1379.19,6.56823e+06,N1,Wall
1379.19,6.12766e+07,N0,Lumen
1379.19,6.2572,N1,Lumen
1379.24,5.38797e+07,N0,Wall
1379.24,6.56938e+06,N1,Wall
1379.24,6.12766e+07,N0,Lumen
1379.24,6.25597,N1,Lumen
1379.3,5.38784e+07,N0,Wall
1379.3,6.57053e+06,N1,Wall
1379.3,6.12766e+07,N0,Lumen
1379.3,6.25474,N1,Lumen
1379.35,5.38771e+07,N0,Wall
1379.35,6.57169e+06,N1,Wall
1379.35,6.12766e+07,N0,Lumen
1379.35,6.25351,N1,Lumen
1379.41,5.38758e+07,N0,Wall
1379.41,6.57284e+06,N1,Wall
1379.41,6.12766e+07,N0,Lumen
1379.41,6.25228,N1,Lumen
1379.46,5.38745e+07,N0,Wall
1379.46,6.57399e+06,N1,Wall
1379.46,6.12766e+07,N0,Lumen
1379.46,6.25105,N1,Lumen
1379.51,5.38732e+07,N0,Wall
1379.51,6.57514e+06,N1,Wall
1379.51,6.12766e+07,N0,Lumen
1379.51,6.24982,N1,Lumen
1379.57,5.38719e+07,N0,Wall
1379.57,6.5763e+06,N1,Wall
1379.57,6.12766e+07,N0,Lumen
1379.57,6.24859,N1,Lumen
1379.62,5.38706e+07,N0,Wall
1379.62,6.57745e+06,N1,Wall
1379.62,6.12766e+07,N0,Lumen
1379.62,6.24736,N1,Lumen
1379.67,5.38693e+07,N0,Wall
1379.67,6.5786e+06,N1,Wall
1379.67,6.12766e+07,N0,Lumen
1379.67,6.24614,N1,Lumen
1379.73,5.3868e+07,N0,Wall
1379.73,6.57975e+06,N1,Wall
1379.73,6.12766e+07,N0,Lumen
1379.73,6.24491,N1,Lumen
1379.78,5.38667e+07,N0,Wall
1379.78,6.58091e+06,N1,Wall
1379.78,6.12766e+07,N0,Lumen
1379.78,6.24368,N1,Lumen
1379.83,5.38654e+07,N0,Wall
1379.83,6.58206e+06,N1,Wall
1379.83,6.12766e+07,N0,Lumen
1379.83,6.24246,N1,Lumen
1379.89,5.3864e+07,N0,Wall
1379.89,6.58321e+06,N1,Wall
1379.89,6.12766e+07,N0,Lumen
1379.89,6.24123,N1,Lumen
1379.94,5.38627e+07,N0,Wall
1379.94,6.58436e+06,N1,Wall
1379.94,6.12766e+07,N0,Lumen
1379.94,6.24,N1,Lumen
1379.99,5.38614e+07,N0,Wall
1379.99,6.58552e+06,N1,Wall
1379.99,6.12766e+07,N0,Lumen
1379.99,6.23878,N1,Lumen
1380.05,5.38601e+07,N0,Wall
1380.05,6.58667e+06,N1,Wall
1380.05,6.12766e+07,N0,Lumen
1380.05,6.23756,N1,Lumen
1380.1,5.38588e+07,N0,Wall
1380.1,6.58782e+06,N1,Wall
1380.1,6.12766e+07,N0,Lumen
1380.1,6.23633,N1,Lumen
1380.15,5.38575e+07,N0,Wall
1380.15,6.58897e+06,N1,Wall
1380.15,6.12766e+07,N0,Lumen
1380.15,6.23511,N1,Lumen
1380.21,5.38562e+07,N0,Wall
1380.21,6.59013e+06,N1,Wall
1380.21,6.12766e+07,N0,Lumen
1380.21,6.23389,N1,Lumen
1380.26,5.38549e+07,N0,Wall
1380.26,6.59128e+06,N1,Wall
1380.26,6.12766e+07,N0,Lumen
1380.26,6.23266,N1,Lumen
1380.32,5.38536e+07,N0,Wall
1380.32,6.59243e+06,N1,Wall
1380.32,6.12766e+07,N0,Lumen
1380.32,6.23144,N1,Lumen
1380.37,5.38523e+07,N0,Wall
1380.37,6.59358e+06,N1,Wall
1380.37,6.12766e+07,N0,Lumen
1380.37,6.23022,N1,Lumen
1380.42,5.3851e+07,N0,Wall
1380.42,6.59473e+06,N1,Wall
1380.42,6.12766e+07,N0,Lumen
1380.42,6.229,N1,Lumen
1380.48,5.38497e+07,N0,Wall
1380.48,6.59589e+06,N1,Wall
1380.48,6.12766e+07,N0,Lumen
1380.48,6.22778,N1,Lumen
1380.53,5.38484e+07,N0,Wall
1380.53,6.59704e+06,N1,Wall
1380.53,6.12766e+07,N0,Lumen
1380.53,6.22656,N1,Lumen
1380.58,5.38471e+07,N0,Wall
1380.58,6.59819e+06,N1,Wall
1380.58,6.12766e+07,N0,Lumen
1380.58,6.22534,N1,Lumen
1380.64,5.38458e+07,N0,Wall
1380.64,6.59934e+06,N1,Wall
1380.64,6.12766e+07,N0,Lumen
1380.64,6.22412,N1,Lumen
1380.69,5.38444e+07,N0,Wall
1380.69,6.60049e+06,N1,Wall
1380.69,6.12766e+07,N0,Lumen
1380.69,6.2229,N1,Lumen
1380.74,5.38431e+07,N0,Wall
1380.74,6.60165e+06,N1,Wall
1380.74,6.12766e+07,N0,Lumen
1380.74,6.22169,N1,Lumen
1380.8,5.38418e+07,N0,Wall
1380.8,6.6028e+06,N1,Wall
1380.8,6.12766e+07,N0,Lumen
1380.8,6.22047,N1,Lumen
1380.85,5.38405e+07,N0,Wall
1380.85,6.60395e+06,N1,Wall
1380.85,6.12766e+07,N0,Lumen
1380.85,6.21925,N1,Lumen
1380.9,5.38392e+07,N0,Wall
1380.9,6.6051e+06,N1,Wall
1380.9,6.12766e+07,N0,Lumen
1380.9,6.21804,N1,Lumen
1380.96,5.38379e+07,N0,Wall
1380.96,6.60625e+06,N1,Wall
1380.96,6.12766e+07,N0,Lumen
1380.96,6.21682,N1,Lumen
1381.01,5.38366e+07,N0,Wall
1381.01,6.60741e+06,N1,Wall
1381.01,6.12766e+07,N0,Lumen
1381.01,6.21561,N1,Lumen
1381.06,5.38353e+07,N0,Wall
1381.06,6.60856e+06,N1,Wall
1381.06,6.12766e+07,N0,Lumen
1381.06,6.21439,N1,Lumen
1381.12,5.3834e+07,N0,Wall
1381.12,6.60971e+06,N1,Wall
1381.12,6.12766e+07,N0,Lumen
1381.12,6.21318,N1,Lumen
1381.17,5.38327e+07,N0,Wall
1381.17,6.61086e+06,N1,Wall
1381.17,6.12766e+07,N0,Lumen
1381.17,6.21196,N1,Lumen
1381.22,5.38314e+07,N0,Wall
1381.22,6.61201e+06,N1,Wall
1381.22,6.12766e+07,N0,Lumen
1381.22,6.21075,N1,Lumen
1381.28,5.38301e+07,N0,Wall
1381.28,6.61316e+06,N1,Wall
1381.28,6.12766e+07,N0,Lumen
1381.28,6.20954,N1,Lumen
1381.33,5.38288e+07,N0,Wall
1381.33,6.61431e+06,N1,Wall
1381.33,6.12766e+07,N0,Lumen
1381.33,6.20833,N1,Lumen
1381.38,5.38275e+07,N0,Wall
1381.38,6.61547e+06,N1,Wall
1381.38,6.12766e+07,N0,Lumen
1381.38,6.20711,N1,Lumen
1381.44,5.38262e+07,N0,Wall
1381.44,6.61662e+06,N1,Wall
1381.44,6.12766e+07,N0,Lumen
1381.44,6.2059,N1,Lumen
1381.49,5.38249e+07,N0,Wall
1381.49,6.61777e+06,N1,Wall
1381.49,6.12766e+07,N0,Lumen
1381.49,6.20469,N1,Lumen
1381.54,5.38236e+07,N0,Wall
1381.54,6.61892e+06,N1,Wall
1381.54,6.12766e+07,N0,Lumen
1381.54,6.20348,N1,Lumen
1381.6,5.38222e+07,N0,Wall
1381.6,6.62007e+06,N1,Wall
1381.6,6.12766e+07,N0,Lumen
1381.6,6.20227,N1,Lumen
1381.65,5.38209e+07,N0,Wall
1381.65,6.62122e+06,N1,Wall
1381.65,6.12766e+07,N0,Lumen
1381.65,6.20106,N1,Lumen
1381.7,5.38196e+07,N0,Wall
1381.7,6.62237e+06,N1,Wall
1381.7,6.12766e+07,N0,Lumen
1381.7,6.19985,N1,Lumen
1381.76,5.38183e+07,N0,Wall
1381.76,6.62353e+06,N1,Wall
1381.76,6.12766e+07,N0,Lumen
1381.76,6.19865,N1,Lumen
1381.81,5.3817e+07,N0,Wall
1381.81,6.62468e+06,N1,Wall
1381.81,6.12766e+07,N0,Lumen
1381.81,6.19744,N1,Lumen
1381.86,5.38157e+07,N0,Wall
1381.86,6.62583e+06,N1,Wall
1381.86,6.12766e+07,N0,Lumen
1381.86,6.19623,N1,Lumen
1381.92,5.38144e+07,N0,Wall
1381.92,6.62698e+06,N1,Wall
1381.92,6.12766e+07,N0,Lumen
1381.92,6.19502,N1,Lumen
1381.97,5.38131e+07,N0,Wall
1381.97,6.62813e+06,N1,Wall
1381.97,6.12766e+07,N0,Lumen
1381.97,6.19382,N1,Lumen
1382.02,5.38118e+07,N0,Wall
1382.02,6.62928e+06,N1,Wall
1382.02,6.12766e+07,N0,Lumen
1382.02,6.19261,N1,Lumen
1382.08,5.38105e+07,N0,Wall
1382.08,6.63043e+06,N1,Wall
1382.08,6.12766e+07,N0,Lumen
1382.08,6.19141,N1,Lumen
1382.13,5.38092e+07,N0,Wall
1382.13,6.63158e+06,N1,Wall
1382.13,6.12766e+07,N0,Lumen
1382.13,6.1902,N1,Lumen
1382.18,5.38079e+07,N0,Wall
1382.18,6.63273e+06,N1,Wall
1382.18,6.12766e+07,N0,Lumen
1382.18,6.189,N1,Lumen
1382.24,5.38066e+07,N0,Wall
1382.24,6.63388e+06,N1,Wall
1382.24,6.12766e+07,N0,Lumen
1382.24,6.18779,N1,Lumen
1382.29,5.38053e+07,N0,Wall
1382.29,6.63504e+06,N1,Wall
1382.29,6.12766e+07,N0,Lumen
1382.29,6.18659,N1,Lumen
1382.34,5.3804e+07,N0,Wall
1382.34,6.63619e+06,N1,Wall
1382.34,6.12766e+07,N0,Lumen
1382.34,6.18539,N1,Lumen
1382.4,5.38027e+07,N0,Wall
1382.4,6.63734e+06,N1,Wall
1382.4,6.12766e+07,N0,Lumen
1382.4,6.18418,N1,Lumen
1382.45,5.38014e+07,N0,Wall
1382.45,6.63849e+06,N1,Wall
1382.45,6.12766e+07,N0,Lumen
1382.45,6.18298,N1,Lumen
1382.5,5.38001e+07,N0,Wall
1382.5,6.63964e+06,N1,Wall
1382.5,6.12766e+07,N0,Lumen
1382.5,6.18178,N1,Lumen
1382.56,5.37988e+07,N0,Wall
1382.56,6.64079e+06,N1,Wall
1382.56,6.12766e+07,N0,Lumen
1382.56,6.18058,N1,Lumen
1382.61,5.37974e+07,N0,Wall
1382.61,6.64194e+06,N1,Wall
1382.61,6.12766e+07,N0,Lumen
1382.61,6.17938,N1,Lumen
1382.66,5.37961e+07,N0,Wall
1382.66,6.64309e+06,N1,Wall
1382.66,6.12766e+07,N0,Lumen
1382.66,6.17818,N1,Lumen
1382.72,5.37948e+07,N0,Wall
1382.72,6.64424e+06,N1,Wall
1382.72,6.12766e+07,N0,Lumen
1382.72,6.17698,N1,Lumen
1382.77,5.37935e+07,N0,Wall
1382.77,6.64539e+06,N1,Wall
1382.77,6.12766e+07,N0,Lumen
1382.77,6.17578,N1,Lumen
1382.82,5.37922e+07,N0,Wall
1382.82,6.64654e+06,N1,Wall
1382.82,6.12766e+07,N0,Lumen
1382.82,6.17458,N1,Lumen
1382.88,5.37909e+07,N0,Wall
1382.88,6.64769e+06,N1,Wall
1382.88,6.12766e+07,N0,Lumen
1382.88,6.17338,N1,Lumen
1382.93,5.37896e+07,N0,Wall
1382.93,6.64884e+06,N1,Wall
1382.93,6.12766e+07,N0,Lumen
1382.93,6.17219,N1,Lumen
1382.98,5.37883e+07,N0,Wall
1382.98,6.64999e+06,N1,Wall
1382.98,6.12766e+07,N0,Lumen
1382.98,6.17099,N1,Lumen
1383.04,5.3787e+07,N0,Wall
1383.04,6.65114e+06,N1,Wall
1383.04,6.12766e+07,N0,Lumen
1383.04,6.16979,N1,Lumen
1383.09,5.37857e+07,N0,Wall
1383.09,6.65229e+06,N1,Wall
1383.09,6.12766e+07,N0,Lumen
1383.09,6.1686,N1,Lumen
1383.14,5.37844e+07,N0,Wall
1383.14,6.65344e+06,N1,Wall
1383.14,6.12766e+07,N0,Lumen
1383.14,6.1674,N1,Lumen
1383.19,5.37831e+07,N0,Wall
1383.19,6.65459e+06,N1,Wall
1383.19,6.12766e+07,N0,Lumen
1383.19,6.1662,N1,Lumen
1383.25,5.37818e+07,N0,Wall
1383.25,6.65574e+06,N1,Wall
1383.25,6.12766e+07,N0,Lumen
1383.25,6.16501,N1,Lumen
1383.3,5.37805e+07,N0,Wall
1383.3,6.6569e+06,N1,Wall
1383.3,6.12766e+07,N0,Lumen
1383.3,6.16382,N1,Lumen
1383.35,5.37792e+07,N0,Wall
1383.35,6.65805e+06,N1,Wall
1383.35,6.12766e+07,N0,Lumen
1383.35,6.16262,N1,Lumen
1383.41,5.37779e+07,N0,Wall
1383.41,6.6592e+06,N1,Wall
1383.41,6.12766e+07,N0,Lumen
1383.41,6.16143,N1,Lumen
1383.46,5.37766e+07,N0,Wall
1383.46,6.66035e+06,N1,Wall
1383.46,6.12766e+07,N0,Lumen
1383.46,6.16024,N1,Lumen
1383.51,5.37753e+07,N0,Wall
1383.51,6.6615e+06,N1,Wall
1383.51,6.12766e+07,N0,Lumen
1383.51,6.15904,N1,Lumen
1383.57,5.3774e+07,N0,Wall
1383.57,6.66265e+06,N1,Wall
1383.57,6.12766e+07,N0,Lumen
1383.57,6.15785,N1,Lumen
1383.62,5.37727e+07,N0,Wall
1383.62,6.6638e+06,N1,Wall
1383.62,6.12766e+07,N0,Lumen
1383.62,6.15666,N1,Lumen
1383.67,5.37714e+07,N0,Wall
1383.67,6.66495e+06,N1,Wall
1383.67,6.12766e+07,N0,Lumen
1383.67,6.15547,N1,Lumen
1383.73,5.37701e+07,N0,Wall
1383.73,6.6661e+06,N1,Wall
1383.73,6.12766e+07,N0,Lumen
1383.73,6.15428,N1,Lumen
1383.78,5.37687e+07,N0,Wall
1383.78,6.66725e+06,N1,Wall
1383.78,6.12766e+07,N0,Lumen
1383.78,6.15309,N1,Lumen
1383.83,5.37674e+07,N0,Wall
1383.83,6.6684e+06,N1,Wall
1383.83,6.12766e+07,N0,Lumen
