t,popsize,population,resource input
841.005,0.643,N1,16
843.23,2.23213e+07,N0,16
843.23,0.637759,N1,16
845.466,2.23213e+07,N0,16
845.466,0.632533,N1,16
847.693,2.23213e+07,N0,16
847.693,0.627372,N1,16
849.934,2.23213e+07,N0,16
849.934,0.622222,N1,16
852.161,2.23213e+07,N0,16
852.161,0.617146,N1,16
854.399,2.23213e+07,N0,16
854.399,0.612085,N1,16
856.625,2.23213e+07,N0,16
856.625,0.607094,N1,16
858.863,2.23213e+07,N0,16
858.863,0.602115,N1,16
861.09,2.23213e+07,N0,16
861.09,0.597203,N1,16
863.33,2.23213e+07,N0,16
863.33,0.592302,N1,16
865.554,2.23213e+07,N0,16
865.554,0.587477,N1,16
867.792,2.23213e+07,N0,16
867.792,0.58266,N1,16
870.019,2.23213e+07,N0,16
870.019,0.577906,N1,16
872.258,2.23213e+07,N0,16
872.258,0.573166,N1,16
874.484,2.23213e+07,N0,16
874.484,0.568491,N1,16
876.722,2.23213e+07,N0,16
876.722,0.56383,N1,16
878.948,2.23213e+07,N0,16
878.948,0.559231,N1,16
881.185,2.23213e+07,N0,16
881.185,0.55465,N1,16
883.412,2.23213e+07,N0,16
883.412,0.550124,N1,16
885.652,2.23213e+07,N0,16
885.652,0.545609,N1,16
887.881,2.23213e+07,N0,16
887.881,0.541154,N1,16
890.116,2.23213e+07,N0,16
890.116,0.536721,N1,16
892.343,2.23213e+07,N0,16
892.343,0.532344,N1,16
894.584,2.23213e+07,N0,16
894.584,0.527973,N1,16
896.813,2.23213e+07,N0,16
896.813,0.523661,N1,16
899.052,2.23213e+07,N0,16
899.052,0.519366,N1,16
901.278,2.23213e+07,N0,16
901.278,0.51513,N1,16
903.517,2.23213e+07,N0,16
903.517,0.510904,N1,16
905.744,2.23213e+07,N0,16
905.744,0.506736,N1,16
907.98,2.23213e+07,N0,16
907.98,0.502585,N1,16
910.205,2.23213e+07,N0,16
910.205,0.498487,N1,16
912.444,2.23213e+07,N0,16
912.444,0.494399,N1,16
914.674,2.23213e+07,N0,16
914.674,0.49036,N1,16
916.913,2.23213e+07,N0,16
916.913,0.486337,N1,16
919.14,2.23213e+07,N0,16
919.14,0.482369,N1,16
921.378,2.23213e+07,N0,16
921.378,0.478414,N1,16
923.607,2.23213e+07,N0,16
923.607,0.474507,N1,16
925.845,2.23213e+07,N0,16
925.845,0.470617,N1,16
928.073,2.23213e+07,N0,16
928.073,0.466776,N1,16
930.31,2.23213e+07,N0,16
930.31,0.46295,N1,16
932.538,2.23213e+07,N0,16
932.538,0.459171,N1,16
934.778,2.23213e+07,N0,16
934.778,0.455404,N1,16
937.008,2.23213e+07,N0,16
937.008,0.451682,N1,16
939.244,2.23213e+07,N0,16
939.244,0.447982,N1,16
941.47,2.23213e+07,N0,16
941.47,0.444329,N1,16
943.708,2.23213e+07,N0,16
943.708,0.440686,N1,16
945.938,2.23213e+07,N0,16
945.938,0.437086,N1,16
948.177,2.23213e+07,N0,16
948.177,0.433501,N1,16
950.403,2.23213e+07,N0,16
950.403,0.429965,N1,16
952.639,2.23213e+07,N0,16
952.639,0.426442,N1,16
954.867,2.23213e+07,N0,16
954.867,0.422961,N1,16
957.105,2.23213e+07,N0,16
957.105,0.419493,N1,16
959.333,2.23213e+07,N0,16
959.333,0.416069,N1,16
961.57,2.23213e+07,N0,16
961.57,0.412659,N1,16
963.799,2.23213e+07,N0,16
963.799,0.40929,N1,16
966.034,2.23213e+07,N0,16
966.034,0.405938,N1,16
968.261,2.23213e+07,N0,16
968.261,0.402626,N1,16
970.501,2.23213e+07,N0,16
970.501,0.399323,N1,16
972.73,2.23213e+07,N0,16
972.73,0.396061,N1,16
974.965,2.23213e+07,N0,16
974.965,0.392818,N1,16
977.192,2.23213e+07,N0,16
977.192,0.389613,N1,16
979.428,2.23213e+07,N0,16
979.428,0.386421,N1,16
981.658,2.23213e+07,N0,16
981.658,0.383265,N1,16
983.895,2.23213e+07,N0,16
983.895,0.380124,N1,16
986.123,2.23213e+07,N0,16
986.123,0.377021,N1,16
988.358,2.23213e+07,N0,16
988.358,0.373934,N1,16
990.588,2.23213e+07,N0,16
990.588,0.370879,N1,16
992.827,2.23213e+07,N0,16
992.827,0.367837,N1,16
995.055,2.23213e+07,N0,16
995.055,0.364834,N1,16
997.288,2.23213e+07,N0,16
997.288,0.361849,N1,16
999.515,2.23213e+07,N0,16
999.515,0.358897,N1,16
1001.75,2.23213e+07,N0,16
1001.75,0.355955,N1,16
1003.98,2.23213e+07,N0,16
1003.98,0.353045,N1,16
1006.22,2.23213e+07,N0,16
1006.22,0.350154,N1,16
1008.45,2.23213e+07,N0,16
1008.45,0.347297,N1,16
1010.68,2.23213e+07,N0,16
1010.68,0.34445,N1,16
1012.91,2.23213e+07,N0,16
1012.91,0.341636,N1,16
1015.15,2.23213e+07,N0,16
1015.15,0.338838,N1,16
1017.38,2.23213e+07,N0,16
1017.38,0.336072,N1,16
1019.61,2.23213e+07,N0,16
1019.61,0.333319,N1,16
1021.84,2.23213e+07,N0,16
1021.84,0.330595,N1,16
1024.08,2.23213e+07,N0,16
1024.08,0.327885,N1,16
1026.31,2.23213e+07,N0,16
1026.31,0.325208,N1,16
1028.54,2.23213e+07,N0,16
1028.54,0.322546,N1,16
1030.77,2.23213e+07,N0,16
1030.77,0.319912,N1,16
1033.01,2.23213e+07,N0,16
1033.01,0.317291,N1,16
1035.24,2.23213e+07,N0,16
1035.24,0.3147,N1,16
1037.47,2.23213e+07,N0,16
1037.47,0.312122,N1,16
1039.7,2.23213e+07,N0,16
1039.7,0.309572,N1,16
1041.94,2.23213e+07,N0,16
1041.94,0.307036,N1,16
1044.17,2.23213e+07,N0,16
1044.17,0.30453,N1,16
1046.4,2.23213e+07,N0,16
1046.4,0.302035,N1,16
1048.64,2.23213e+07,N0,16
1048.64,0.299567,N1,16
1050.87,2.23213e+07,N0,16
1050.87,0.297112,N1,16
1053.1,2.23213e+07,N0,16
1053.1,0.294685,N1,16
1055.34,2.23213e+07,N0,16
1055.34,0.292273,N1,16
1057.56,2.23213e+07,N0,16
1057.56,0.289887,N1,16
1059.8,2.23213e+07,N0,16
1059.8,0.287513,N1,16
1062.03,2.23213e+07,N0,16
1062.03,0.285163,N1,16
1064.27,2.23213e+07,N0,16
1064.27,0.282825,N1,16
1066.5,2.23213e+07,N0,16
1066.5,0.280515,N1,16
1068.73,2.23213e+07,N0,16
1068.73,0.278219,N1,16
1070.96,2.23213e+07,N0,16
1070.96,0.275946,N1,16
1073.2,2.23213e+07,N0,16
1073.2,0.273685,N1,16
1075.43,2.23213e+07,N0,16
1075.43,0.27145,N1,16
1077.66,2.23213e+07,N0,16
1077.66,0.269229,N1,16
1079.89,2.23213e+07,N0,16
1079.89,0.267031,N1,16
1082.13,2.23213e+07,N0,16
1082.13,0.264842,N1,16
1084.36,2.23213e+07,N0,16
1084.36,0.262675,N1,16
1086.59,2.23213e+07,N0,16
1086.59,0.260524,N1,16
1088.82,2.23213e+07,N0,16
1088.82,0.258399,N1,16
1091.06,2.23213e+07,N0,16
1091.06,0.256284,N1,16
1093.29,2.23213e+07,N0,16
1093.29,0.254187,N1,16
1095.53,2.23213e+07,N0,16
1095.53,0.252104,N1,16
1097.75,2.23213e+07,N0,16
1097.75,0.250047,N1,16
1099.99,2.23213e+07,N0,16
1099.99,0.248001,N1,16
1102.22,2.23213e+07,N0,16
1102.22,0.245973,N1,16
1104.45,2.23213e+07,N0,16
1104.45,0.243958,N1,16
1106.68,2.23213e+07,N0,16
1106.68,0.241966,N1,16
1108.92,2.23213e+07,N0,16
1108.92,0.239986,N1,16
1111.15,2.23213e+07,N0,16
1111.15,0.238023,N1,16
1113.39,2.23213e+07,N0,16
1113.39,0.236072,N1,16
1115.62,2.23213e+07,N0,16
1115.62,0.234143,N1,16
1117.85,2.23213e+07,N0,16
1117.85,0.232228,N1,16
1120.08,2.23213e+07,N0,16
1120.08,0.230332,N1,16
1122.32,2.23213e+07,N0,16
1122.32,0.228444,N1,16
1124.55,2.23213e+07,N0,16
1124.55,0.226575,N1,16
1126.79,2.23213e+07,N0,16
1126.79,0.224718,N1,16
1129.02,2.23213e+07,N0,16
1129.02,0.222882,N1,16
1131.25,2.23213e+07,N0,16
1131.25,0.221058,N1,16
1133.48,2.23213e+07,N0,16
1133.48,0.219252,N1,16
1135.71,2.23213e+07,N0,16
1135.71,0.217458,N1,16
1137.94,2.23213e+07,N0,16
1137.94,0.21568,N1,16
1140.18,2.23213e+07,N0,16
1140.18,0.213913,N1,16
1142.41,2.23213e+07,N0,16
1142.41,0.212165,N1,16
1144.64,2.23213e+07,N0,16
1144.64,0.210429,N1,16
1146.87,2.23213e+07,N0,16
1146.87,0.208712,N1,16
1149.11,2.23213e+07,N0,16
1149.11,0.207001,N1,16
1151.34,2.23213e+07,N0,16
1151.34,0.205307,N1,16
1153.58,2.23213e+07,N0,16
1153.58,0.203624,N1,16
1155.81,2.23213e+07,N0,16
1155.81,0.201962,N1,16
1158.04,2.23213e+07,N0,16
1158.04,0.200311,N1,16
1160.27,2.23213e+07,N0,16
1160.27,0.198673,N1,16
1162.51,2.23213e+07,N0,16
1162.51,0.197045,N1,16
1164.74,2.23213e+07,N0,16
1164.74,0.195434,N1,16
1166.97,2.23213e+07,N0,16
1166.97,0.193835,N1,16
1169.2,2.23213e+07,N0,16
1169.2,0.192251,N1,16
1171.44,2.23213e+07,N0,16
1171.44,0.190677,N1,16
1173.67,2.23213e+07,N0,16
1173.67,0.189119,N1,16
1175.91,2.23213e+07,N0,16
1175.91,0.18757,N1,16
1178.14,2.23213e+07,N0,16
1178.14,0.186037,N1,16
1180.37,2.23213e+07,N0,16
1180.37,0.184516,N1,16
1182.6,2.23213e+07,N0,16
1182.6,0.183007,N1,16
1184.84,2.23213e+07,N0,16
1184.84,0.181507,N1,16
1187.07,2.23213e+07,N0,16
1187.07,0.180024,N1,16
1189.3,2.23213e+07,N0,16
1189.3,0.178553,N1,16
1191.53,2.23213e+07,N0,16
1191.53,0.177093,N1,16
1193.77,2.23213e+07,N0,16
1193.77,0.175642,N1,16
1196,2.23213e+07,N0,16
1196,0.174205,N1,16
1198.23,2.23213e+07,N0,16
1198.23,0.17278,N1,16
1200.46,2.23213e+07,N0,16
1200.46,0.171369,N1,16
1202.69,2.23213e+07,N0,16
1202.69,0.169967,N1,16
1204.93,2.23213e+07,N0,16
1204.93,0.168577,N1,16
1207.16,2.23213e+07,N0,16
1207.16,0.167196,N1,16
1209.39,2.23213e+07,N0,16
1209.39,0.165831,N1,16
1211.63,2.23213e+07,N0,16
1211.63,0.164473,N1,16
1213.86,2.23213e+07,N0,16
1213.86,0.163128,N1,16
1216.09,2.23213e+07,N0,16
1216.09,0.161791,N1,16
1218.32,2.23213e+07,N0,16
1218.32,0.16047,N1,16
1220.56,2.23213e+07,N0,16
1220.56,0.159157,N1,16
1222.79,2.23213e+07,N0,16
1222.79,0.157857,N1,16
1225.02,2.23213e+07,N0,16
1225.02,0.156564,N1,16
1227.25,2.23213e+07,N0,16
1227.25,0.155284,N1,16
1229.49,2.23213e+07,N0,16
1229.49,0.154013,N1,16
1231.72,2.23213e+07,N0,16
1231.72,0.152755,N1,16
1233.95,2.23213e+07,N0,16
1233.95,0.151505,N1,16
1236.18,2.23213e+07,N0,16
1236.18,0.150267,N1,16
1238.42,2.23213e+07,N0,16
1238.42,0.149037,N1,16
1240.65,2.23213e+07,N0,16
1240.65,0.147818,N1,16
1242.88,2.23213e+07,N0,16
1242.88,0.146608,N1,16
1245.11,2.23213e+07,N0,16
1245.11,0.145411,N1,16
1247.35,2.23213e+07,N0,16
1247.35,0.144221,N1,16
1249.58,2.23213e+07,N0,16
1249.58,0.14304,N1,16
1251.81,2.23213e+07,N0,16
1251.81,0.141869,N1,16
1254.05,2.23213e+07,N0,16
1254.05,0.14071,N1,16
1256.28,2.23213e+07,N0,16
1256.28,0.139558,N1,16
1258.51,2.23213e+07,N0,16
1258.51,0.138419,N1,16
1260.74,2.23213e+07,N0,16
1260.74,0.137285,N1,16
1262.98,2.23213e+07,N0,16
1262.98,0.136162,N1,16
1265.21,2.23213e+07,N0,16
1265.21,0.135048,N1,16
1267.44,2.23213e+07,N0,16
1267.44,0.133946,N1,16
1269.67,2.23213e+07,N0,16
1269.67,0.132849,N1,16
1271.91,2.23213e+07,N0,16
1271.91,0.131761,N1,16
1274.14,2.23213e+07,N0,16
1274.14,0.130682,N1,16
1276.37,2.23213e+07,N0,16
1276.37,0.129614,N1,16
1278.61,2.23213e+07,N0,16
1278.61,0.128554,N1,16
1280.84,2.23213e+07,N0,16
1280.84,0.127503,N1,16
1283.07,2.23213e+07,N0,16
1283.07,0.126458,N1,16
1285.3,2.23213e+07,N0,16
1285.3,0.125425,N1,16
1287.54,2.23213e+07,N0,16
1287.54,0.124399,N1,16
1289.77,2.23213e+07,N0,16
1289.77,0.123383,N1,16
1292,2.23213e+07,N0,16
1292,0.122372,N1,16
1294.23,2.23213e+07,N0,16
1294.23,0.121371,N1,16
1296.47,2.23213e+07,N0,16
1296.47,0.120379,N1,16
1298.7,2.23213e+07,N0,16
1298.7,0.119395,N1,16
1300.93,2.23213e+07,N0,16
1300.93,0.118418,N1,16
1303.16,2.23213e+07,N0,16
1303.16,0.117449,N1,16
1305.4,2.23213e+07,N0,16
1305.4,0.116487,N1,16
1307.63,2.23213e+07,N0,16
1307.63,0.115536,N1,16
1309.86,2.23213e+07,N0,16
1309.86,0.11459,N1,16
1312.09,2.23213e+07,N0,16
1312.09,0.113654,N1,16
1314.33,2.23213e+07,N0,16
1314.33,0.112724,N1,16
1316.56,2.23213e+07,N0,16
1316.56,0.111802,N1,16
1318.79,2.23213e+07,N0,16
1318.79,0.110887,N1,16
1321.02,2.23213e+07,N0,16
1321.02,0.109981,N1,16
1323.26,2.23213e+07,N0,16
1323.26,0.10908,N1,16
1325.49,2.23213e+07,N0,16
1325.49,0.108188,N1,16
1327.72,2.23213e+07,N0,16
1327.72,0.107303,N1,16
1329.95,2.23213e+07,N0,16
1329.95,0.106426,N1,16
1332.19,2.23213e+07,N0,16
1332.19,0.105555,N1,16
1334.42,2.23213e+07,N0,16
1334.42,0.104692,N1,16
1336.66,2.23213e+07,N0,16
1336.66,0.103835,N1,16
1338.89,2.23213e+07,N0,16
1338.89,0.102986,N1,16
1341.12,2.23213e+07,N0,16
1341.12,0.102143,N1,16
1343.35,2.23213e+07,N0,16
1343.35,0.101309,N1,16
1345.59,2.23213e+07,N0,16
1345.59,0.100479,N1,16
1347.82,2.23213e+07,N0,16
1347.82,0.0996568,N1,16
1350.05,2.23213e+07,N0,16
1350.05,0.098841,N1,16
1352.28,2.23213e+07,N0,16
1352.28,0.0980332,N1,16
1354.52,2.23213e+07,N0,16
1354.52,0.0972319,N1,16
1356.75,2.23213e+07,N0,16
1356.75,0.0964373,N1,16
1358.98,2.23213e+07,N0,16
1358.98,0.0956469,N1,16
1361.22,2.23213e+07,N0,16
1361.22,0.0948646,N1,16
1363.45,2.23213e+07,N0,16
1363.45,0.0940892,N1,16
1365.68,2.23213e+07,N0,16
1365.68,0.0933202,N1,16
1367.91,2.23213e+07,N0,16
1367.91,0.0925561,N1,16
1370.14,2.23213e+07,N0,16
1370.14,0.0917995,N1,16
1372.38,2.23213e+07,N0,16
1372.38,0.0910488,N1,16
1374.61,2.23213e+07,N0,16
1374.61,0.0903045,N1,16
1376.84,2.23213e+07,N0,16
1376.84,0.0895654,N1,16
1379.07,2.23213e+07,N0,16
1379.07,0.0888334,N1,16
1381.3,2.23213e+07,N0,16
1381.3,0.0881072,N1,16
1383.54,2.23213e+07,N0,16
1383.54,0.0873869,N1,16
1385.77,2.23213e+07,N0,16
1385.77,0.0866715,N1,16
1388,2.23213e+07,N0,16
1388,0.0859632,N1,16
1390.23,2.23213e+07,N0,16
1390.23,0.0852602,N1,16
1392.46,2.23213e+07,N0,16
1392.46,0.0845635,N1,16
1394.7,2.23213e+07,N0,16
1394.7,0.083871,N1,16
1396.93,2.23213e+07,N0,16
1396.93,0.0831845,N1,16
1399.17,2.23213e+07,N0,16
1399.17,0.0825038,N1,16
1401.4,2.23213e+07,N0,16
1401.4,0.0818299,N1,16
1403.63,2.23213e+07,N0,16
1403.63,0.0811608,N1,16
1405.86,2.23213e+07,N0,16
1405.86,0.0804971,N1,16
1408.1,2.23213e+07,N0,16
1408.1,0.0798376,N1,16
1410.33,2.23213e+07,N0,16
1410.33,0.0791847,N1,16
1412.56,2.23213e+07,N0,16
1412.56,0.0785377,N1,16
1414.79,2.23213e+07,N0,16
1414.79,0.0778964,N1,16
1417.02,2.23213e+07,N0,16
1417.02,0.0772586,N1,16
1419.26,2.23213e+07,N0,16
1419.26,0.0766265,N1,16
1421.49,2.23213e+07,N0,16
1421.49,0.0759994,N1,16
1423.72,2.23213e+07,N0,16
1423.72,0.0753778,N1,16
1425.96,2.23213e+07,N0,16
1425.96,0.0747609,N1,16
1428.19,2.23213e+07,N0,16
1428.19,0.0741495,N1,16
1430.42,2.23213e+07,N0,16
1430.42,0.0735429,N1,16
1432.65,2.23213e+07,N0,16
1432.65,0.0729416,N1,16
1434.88,2.23213e+07,N0,16
1434.88,0.0723449,N1,16
1437.12,2.23213e+07,N0,16
1437.12,0.0717536,N1,16
1439.35,2.23213e+07,N0,16
1439.35,0.0711668,N1,16
1441.58,2.23213e+07,N0,16
1441.58,0.0705843,N1,16
1443.82,2.23213e+07,N0,16
1443.82,0.0700066,N1,16
1446.05,2.23213e+07,N0,16
1446.05,0.0694342,N1,16
1448.28,2.23213e+07,N0,16
1448.28,0.068866,N1,16
1450.51,2.23213e+07,N0,16
1450.51,0.0683026,N1,16
1452.75,2.23213e+07,N0,16
1452.75,0.067744,N1,16
1454.98,2.23213e+07,N0,16
1454.98,0.0671906,N1,16
1457.21,2.23213e+07,N0,16
1457.21,0.0666411,N1,16
1459.44,2.23213e+07,N0,16
1459.44,0.066096,N1,16
1461.67,2.23213e+07,N0,16
1461.67,0.0655554,N1,16
1463.91,2.23213e+07,N0,16
1463.91,0.0650194,N1,16
1466.14,2.23213e+07,N0,16
1466.14,0.0644872,N1,16
1468.37,2.23213e+07,N0,16
1468.37,0.0639592,N1,16
1470.61,2.23213e+07,N0,16
1470.61,0.0634359,N1,16
1472.84,2.23213e+07,N0,16
1472.84,0.0629179,N1,16
1475.07,2.23213e+07,N0,16
1475.07,0.0624036,N1,16
1477.3,2.23213e+07,N0,16
1477.3,0.0618927,N1,16
1479.54,2.23213e+07,N0,16
1479.54,0.0613853,N1,16
1481.77,2.23213e+07,N0,16
1481.77,0.0608835,N1,16
1484,2.23213e+07,N0,16
1484,0.0603868,N1,16
1486.23,2.23213e+07,N0,16
1486.23,0.0598934,N1,16
1488.47,2.23213e+07,N0,16
1488.47,0.0594023,N1,16
1490.7,2.23213e+07,N0,16
1490.7,0.0589159,N1,16
1492.93,2.23213e+07,N0,16
1492.93,0.0584344,N1,16
1495.16,2.23213e+07,N0,16
1495.16,0.0579577,N1,16
1497.39,2.23213e+07,N0,16
1497.39,0.0574837,N1,16
1499.63,2.23213e+07,N0,16
1499.63,0.0570131,N1,16
1501.86,2.23213e+07,N0,16
1501.86,0.056546,N1,16
1504.09,2.23213e+07,N0,16
1504.09,0.0560836,N1,16
1506.33,2.23213e+07,N0,16
1506.33,0.0556253,N1,16
1508.56,2.23213e+07,N0,16
1508.56,0.0551704,N1,16
1510.79,2.23213e+07,N0,16
1510.79,0.0547186,N1,16
1513.03,2.23213e+07,N0,16
1513.03,0.0542707,N1,16
1515.26,2.23213e+07,N0,16
1515.26,0.0538268,N1,16
1517.49,2.23213e+07,N0,16
1517.49,0.0533868,N1,16
1519.72,2.23213e+07,N0,16
1519.72,0.0529501,N1,16
1521.96,2.23213e+07,N0,16
1521.96,0.0525167,N1,16
1524.19,2.23213e+07,N0,16
1524.19,0.052087,N1,16
1526.42,2.23213e+07,N0,16
1526.42,0.051661,N1,16
1528.66,2.23213e+07,N0,16
1528.66,0.0512382,N1,16
1530.89,2.23213e+07,N0,16
1530.89,0.0508194,N1,16
1533.12,2.23213e+07,N0,16
1533.12,0.0504038,N1,16
1535.35,2.23213e+07,N0,16
1535.35,0.0499915,N1,16
1537.59,2.23213e+07,N0,16
1537.59,0.0495826,N1,16
1539.82,2.23213e+07,N0,16
1539.82,0.0491773,N1,16
1542.05,2.23213e+07,N0,16
1542.05,0.0487753,N1,16
1544.28,2.23213e+07,N0,16
1544.28,0.0483762,N1,16
1546.52,2.23213e+07,N0,16
1546.52,0.04798,N1,16
1548.75,2.23213e+07,N0,16
1548.75,0.0475875,N1,16
1550.98,2.23213e+07,N0,16
1550.98,0.0471986,N1,16
1553.21,2.23213e+07,N0,16
1553.21,0.0468127,N1,16
1555.45,2.23213e+07,N0,16
1555.45,0.0464293,N1,16
1557.68,2.23213e+07,N0,16
1557.68,0.0460494,N1,16
1559.91,2.23213e+07,N0,16
1559.91,0.0456728,N1,16
1562.14,2.23213e+07,N0,16
1562.14,0.0452995,N1,16
1564.38,2.23213e+07,N0,16
1564.38,0.044929,N1,16
1566.61,2.23213e+07,N0,16
1566.61,0.0445614,N1,16
1568.84,2.23213e+07,N0,16
1568.84,0.0441969,N1,16
1571.07,2.23213e+07,N0,16
1571.07,0.0438356,N1,16
1573.31,2.23213e+07,N0,16
1573.31,0.0434771,N1,16
1575.54,2.23213e+07,N0,16
1575.54,0.0431213,N1,16
1577.78,2.23213e+07,N0,16
1577.78,0.0427682,N1,16
1580.01,2.23213e+07,N0,16
1580.01,0.0424186,N1,16
1582.24,2.23213e+07,N0,16
1582.24,0.042072,N1,16
1584.47,2.23213e+07,N0,16
1584.47,0.0417281,N1,16
1586.7,2.23213e+07,N0,16
1586.7,0.0413863,N1,16
1588.94,2.23213e+07,N0,16
1588.94,0.0410476,N1,16
1591.17,2.23213e+07,N0,16
1591.17,0.0407118,N1,16
1593.4,2.23213e+07,N0,16
1593.4,0.0403792,N1,16
1595.63,2.23213e+07,N0,16
1595.63,0.0400489,N1,16
1597.87,2.23213e+07,N0,16
1597.87,0.0397212,N1,16
1600.1,2.23213e+07,N0,16
1600.1,0.039396,N1,16
1602.33,2.23213e+07,N0,16
1602.33,0.0390737,N1,16
1604.57,2.23213e+07,N0,16
1604.57,0.038754,N1,16
1606.8,2.23213e+07,N0,16
1606.8,0.0384373,N1,16
1609.03,2.23213e+07,N0,16
1609.03,0.0381229,N1,16
1611.26,2.23213e+07,N0,16
1611.26,0.0378109,N1,16
1613.5,2.23213e+07,N0,16
1613.5,0.0375016,N1,16
1615.73,2.23213e+07,N0,16
1615.73,0.037195,N1,16
1617.96,2.23213e+07,N0,16
1617.96,0.0368907,N1,16
1620.2,2.23213e+07,N0,16
1620.2,0.0365889,N1,16
1622.43,2.23213e+07,N0,16
1622.43,0.0362895,N1,16
1624.66,2.23213e+07,N0,16
1624.66,0.0359928,N1,16
1626.89,2.23213e+07,N0,16
1626.89,0.0356983,N1,16
1629.13,2.23213e+07,N0,16
1629.13,0.0354061,N1,16
1631.36,2.23213e+07,N0,16
1631.36,0.0351163,N1,16
1633.59,2.23213e+07,N0,16
1633.59,0.0348291,N1,16
1635.83,2.23213e+07,N0,16
1635.83,0.0345444,N1,16
1638.06,2.23213e+07,N0,16
1638.06,0.0342619,N1,16
1640.29,2.23213e+07,N0,16
1640.29,0.0339817,N1,16
1642.52,2.23213e+07,N0,16
1642.52,0.0337037,N1,16
1644.75,2.23213e+07,N0,16
1644.75,0.0334282,N1,16
1646.99,2.23213e+07,N0,16
1646.99,0.0331549,N1,16
1649.22,2.23213e+07,N0,16
1649.22,0.0328837,N1,16
1651.45,2.23213e+07,N0,16
1651.45,0.0326146,N1,16
1653.69,2.23213e+07,N0,16
1653.69,0.0323478,N1,16
1655.92,2.23213e+07,N0,16
1655.92,0.0320834,N1,16
1658.15,2.23213e+07,N0,16
1658.15,0.0318209,N1,16
1660.38,2.23213e+07,N0,16
1660.38,0.0315605,N1,16
1662.62,2.23213e+07,N0,16
1662.62,0.0313023,N1,16
1664.85,2.23213e+07,N0,16
1664.85,0.0310464,N1,16
1667.08,2.23213e+07,N0,16
1667.08,0.0307923,N1,16
1669.32,2.23213e+07,N0,16
1669.32,0.0305403,N1,16
1671.55,2.23213e+07,N0,16
1671.55,0.0302904,N1,16
1673.78,2.23213e+07,N0,16
1673.78,0.0300427,N1,16
1676.01,2.23213e+07,N0,16
1676.01,0.0297971,N1,16
1678.25,2.23213e+07,N0,16
1678.25,0.0295534,N1,16
1680.48,2.23213e+07,N0,16
1680.48,0.0293117,N1,16
1682.71,2.23213e+07,N0,16
1682.71,0.029072,N1,16
1684.94,2.23213e+07,N0,16
1684.94,0.0288342,N1,16
1687.17,2.23213e+07,N0,16
1687.17,0.0285984,N1,16
1689.41,2.23213e+07,N0,16
1689.41,0.0283642,N1,16
1691.64,2.23213e+07,N0,16
1691.64,0.0281324,N1,16
1693.87,2.23213e+07,N0,16
1693.87,0.0279024,N1,16
1696.11,2.23213e+07,N0,16
1696.11,0.0276739,N1,16
1698.34,2.23213e+07,N0,16
1698.34,0.0274473,N1,16
1700.57,2.23213e+07,N0,16
1700.57,0.027223,N1,16
1702.8,2.23213e+07,N0,16
1702.8,0.0270007,N1,16
1705.03,2.23213e+07,N0,16
1705.03,0.0267799,N1,16
1707.27,2.23213e+07,N0,16
1707.27,0.0265605,N1,16
1709.5,2.23213e+07,N0,16
1709.5,0.0263432,N1,16
1711.73,2.23213e+07,N0,16
1711.73,0.0261279,N1,16
1713.97,2.23213e+07,N0,16
1713.97,0.0259143,N1,16
1716.2,2.23213e+07,N0,16
1716.2,0.0257022,N1,16
1718.43,2.23213e+07,N0,16
1718.43,0.025492,N1,16
1720.66,2.23213e+07,N0,16
1720.66,0.0252835,N1,16
1722.9,2.23213e+07,N0,16
1722.9,0.0250768,N1,16
1725.13,2.23213e+07,N0,16
1725.13,0.0248717,N1,16
1727.36,2.23213e+07,N0,16
1727.36,0.0246679,N1,16
1729.6,2.23213e+07,N0,16
1729.6,0.024466,N1,16
1731.83,2.23213e+07,N0,16
1731.83,0.024266,N1,16
1734.06,2.23213e+07,N0,16
1734.06,0.0240676,N1,16
1736.29,2.23213e+07,N0,16
1736.29,0.0238708,N1,16
1738.53,2.23213e+07,N0,16
1738.53,0.0236755,N1,16
1740.76,2.23213e+07,N0,16
1740.76,0.0234818,N1,16
1742.99,2.23213e+07,N0,16
1742.99,0.0232897,N1,16
1745.23,2.23213e+07,N0,16
1745.23,0.0230992,N1,16
1747.46,2.23213e+07,N0,16
1747.46,0.0229103,N1,16
1749.69,2.23213e+07,N0,16
1749.69,0.022723,N1,16
1751.92,2.23213e+07,N0,16
1751.92,0.0225371,N1,16
1754.16,2.23213e+07,N0,16
1754.16,0.0223525,N1,16
1756.39,2.23213e+07,N0,16
1756.39,0.0221697,N1,16
1758.62,2.23213e+07,N0,16
1758.62,0.0219885,N1,16
1760.85,2.23213e+07,N0,16
1760.85,0.0218088,N1,16
1763.08,2.23213e+07,N0,16
1763.08,0.0216305,N1,16
1765.32,2.23213e+07,N0,16
1765.32,0.0214536,N1,16
1767.55,2.23213e+07,N0,16
1767.55,0.0212779,N1,16
1769.78,2.23213e+07,N0,16
1769.78,0.0211038,N1,16
1772.01,2.23213e+07,N0,16
1772.01,0.0209314,N1,16
1774.25,2.23213e+07,N0,16
1774.25,0.0207602,N1,16
1776.48,2.23213e+07,N0,16
1776.48,0.0205902,N1,16
1778.72,2.23213e+07,N0,16
1778.72,0.0204217,N1,16
1780.95,2.23213e+07,N0,16
1780.95,0.0202549,N1,16
1783.18,2.23213e+07,N0,16
1783.18,0.0200894,N1,16
1785.41,2.23213e+07,N0,16
